id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
136959580,1f7b0e26-563c-4235-8a59-11729183753c,2022/01/16 16:42,2022-01-16,2022-01-16 04:42:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-09-29 21:15:57 +0000,2022-10-27 06:02:17 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136959580,https://inaturalist-open-data.s3.amazonaws.com/photos/233826643/medium.jpeg,,"","Ларга ищет меня, разглядывая берег.",2,0,false,,"Камчатский край, Россия",53.0383742179,158.619519938,61,,,,61,,open,false,,,Ларга,Phoca largha,Ларга,Mammalia,41714
136959581,e75fea52-0d5d-4dc2-b235-a4897fde349a,2022/01/16 16:42,2022-01-16,2022-01-16 04:42:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-09-29 21:15:57 +0000,2024-05-21 19:08:20 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136959581,https://inaturalist-open-data.s3.amazonaws.com/photos/233826658/medium.jpeg,,"","Ларга ищет меня, разглядывая берег (кстати, не видит, так как через секунду будет разглядывать камень в 2 метрах от меня).",2,0,false,,"Камчатский край, Россия",53.0384101596,158.6195379495,13,,,,13,,open,false,,,Ларга,Phoca largha,Ларга,Mammalia,41714
137345231,e6837b17-4c30-4483-a974-38ca564b8982,2022-10-02 13:23:31,2022-10-02,2022-10-02 01:23:31 +0000,Kamchatka,1809814,vadim_kirichenko,vadim_kirichenko,2022-10-02 22:34:22 +0000,2022-10-14 08:32:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/137345231,https://inaturalist-open-data.s3.amazonaws.com/photos/234553397/medium.jpeg,,"",,1,0,false,2,"Elizovskiy rayon, RU-KQ, RU",52.75307756,158.26081397,12,,,,12,,open,false,,,Заяц-беляк,Lepus timidus,Заяц-беляк,Mammalia,55908
137392904,0e7876da-2367-4251-af72-95be470583a5,2022-10-02 16:13:13+12:00,2022-10-02,2022-10-02 04:13:13 +0000,Kamchatka,4307441,mariya_chetveruhina,Мария Четверухина,2022-10-03 09:21:03 +0000,2023-11-29 03:28:00 +0000,research,,https://www.inaturalist.org/observations/137392904,https://inaturalist-open-data.s3.amazonaws.com/photos/234648658/medium.jpg,,"","",2,0,false,3,"Mil'kovskiy rayon, RU-KQ, RU",55.1701639181,159.0122177953,20,,,,20,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
137715769,3a93d606-ad92-4d6d-b5c8-1a179cdd5027,2004/08/04 16:22,2004-08-04,2004-08-04 03:22:00 +0000,Kamchatka,6224837,ivanseryodkin,,2022-10-06 04:48:17 +0000,2024-03-03 12:32:56 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/137715769,https://inaturalist-open-data.s3.amazonaws.com/photos/235256984/medium.jpeg,,"",,3,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",51.4861398113,157.0319440656,977,,,,977,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
138089071,a4fd8cde-c967-4f5b-b9f7-5985d06a6f41,2022-08-02 15:38:00+12:00,2022-08-02,2022-08-02 03:38:00 +0000,Kamchatka,3167336,cataphyll,Elizaveta Sandalova,2022-10-09 08:27:15 +0000,2024-10-05 12:29:58 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/138089071,https://inaturalist-open-data.s3.amazonaws.com/photos/235957974/medium.jpg,,"","",1,0,false,3,"North Pacific Ocean, Petropavlovsk-Kamchatskiy, Kamchatka Krai, RU",52.9011024201,158.7354604876,263,,,,263,,open,false,,,Ларга,Phoca largha,Ларга,Mammalia,41714
138219868,9f0363b9-bfeb-4713-b1b5-751c5d9e85fc,2022-10-05 17:59:42+12:00,2022-10-05,2022-10-05 05:59:42 +0000,Kamchatka,4307441,mariya_chetveruhina,Мария Четверухина,2022-10-10 04:10:08 +0000,2024-03-03 12:31:55 +0000,research,,https://www.inaturalist.org/observations/138219868,https://inaturalist-open-data.s3.amazonaws.com/photos/236206602/medium.jpg,,"","",2,0,false,3,"Bystrinskiy rayon, RU-KQ, RU",55.790996968,159.3955856354,24,,,,24,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
138220041,7ac6c1fe-70e3-49b3-812b-c3b24fe86e3f,2022-10-06 12:50:56+12:00,2022-10-06,2022-10-06 00:50:56 +0000,Kamchatka,4307441,mariya_chetveruhina,Мария Четверухина,2022-10-10 04:12:17 +0000,2023-11-29 03:30:54 +0000,research,,https://www.inaturalist.org/observations/138220041,https://inaturalist-open-data.s3.amazonaws.com/photos/236206931/medium.jpg,,"","",2,0,false,3,"Mil'kovskiy rayon, RU-KQ, RU",55.7113846906,159.4970664174,9,,,,9,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
138220137,2ad3bceb-d111-4f6d-b4c7-9f6c048d821b,2022-10-07 15:04:49+12:00,2022-10-07,2022-10-07 03:04:49 +0000,Kamchatka,4307441,mariya_chetveruhina,Мария Четверухина,2022-10-10 04:13:56 +0000,2023-11-29 04:46:54 +0000,research,,https://www.inaturalist.org/observations/138220137,https://inaturalist-open-data.s3.amazonaws.com/photos/236207159/medium.jpg,,"","",3,0,false,3,"Mil'kovskiy rayon, RU-KQ, RU",55.6179515184,159.5767645017,194,,,,194,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
138226086,05b6e17a-5b90-4377-ba9c-6a5676c1d854,2022/08/17 02:44,2022-08-17,2022-08-16 14:44:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-10-10 06:00:59 +0000,2022-12-06 18:15:23 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138226086,https://inaturalist-open-data.s3.amazonaws.com/photos/236219501/medium.jpg,,"",,1,0,false,,"Мильковский р-н, Камчатский край, Россия",55.7417557832,160.3239270413,61,,,,61,,open,false,,,Northern Red-backed Vole,Clethrionomys rutilus,Красная полёвка,Mammalia,1431272
138226963,6db915bf-e88a-4efd-97bf-c66019de29b7,2022/08/17 07:34,2022-08-17,2022-08-16 19:34:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-10-10 06:24:26 +0000,2022-10-10 07:51:10 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138226963,https://inaturalist-open-data.s3.amazonaws.com/photos/236221521/medium.jpg,,"",,1,0,false,,"Мильковский р-н, Камчатский край, Россия",55.734948694,160.3164407924,8,,,,8,,open,false,,,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
138227397,4f981b8b-90a3-4d23-9b8a-47fb8d18a827,2022/08/22 08:26,2022-08-22,2022-08-21 20:26:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-10-10 06:33:24 +0000,2023-02-11 23:07:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138227397,https://inaturalist-open-data.s3.amazonaws.com/photos/236222036/medium.jpg,,"",,1,0,false,,"Елизовский р-н, Камчатский край, Россия",52.5635327141,158.0629008981,61,,,,61,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
138228791,eca4afd0-47cc-4e0b-a3ba-9f15d4afb826,2022/08/22 08:46,2022-08-22,2022-08-21 20:46:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-10-10 07:04:13 +0000,2023-02-11 23:07:27 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138228791,https://inaturalist-open-data.s3.amazonaws.com/photos/236225027/medium.jpg,,"",,1,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",52.5832907405,158.0690838656,122,,,,122,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
138228929,34f3604d-7fdb-45fc-a09b-ac0011aace3c,2022/08/22 09:08,2022-08-22,2022-08-21 21:08:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-10-10 07:06:16 +0000,2023-03-26 00:48:34 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138228929,https://inaturalist-open-data.s3.amazonaws.com/photos/236225304/medium.jpg,,"",,1,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",52.5833690186,158.0670400071,122,,,,122,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
138229664,a0dd5d53-af89-4640-868a-984e0a6679b9,2022/08/25 23:17,2022-08-25,2022-08-25 11:17:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-10-10 07:19:55 +0000,2022-10-27 06:02:00 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138229664,https://inaturalist-open-data.s3.amazonaws.com/photos/236226513/medium.jpg,,"",,2,0,false,,"Камчатский край, Россия",52.9627296604,158.6915056205,15,,,,15,,open,false,,,Spotted Seal,Phoca largha,Ларга,Mammalia,41714
138230815,d03b282a-9542-4f02-810b-de2a17dd607d,2022/08/26 00:50,2022-08-26,2022-08-25 12:50:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-10-10 07:47:15 +0000,2022-10-28 21:59:42 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138230815,https://inaturalist-open-data.s3.amazonaws.com/photos/236228794/medium.jpg,,"",,2,0,false,,"Elizovskiy rayon, RU-KQ, RU",52.7814890388,158.6104569534,4,,,,4,,open,false,,,Ларга,Phoca largha,Ларга,Mammalia,41714
138771283,a7099a6d-7bed-4f8d-9c28-d77d8de3d7b3,2022/10/14 09:03,2022-10-14,2022-10-13 21:03:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-10-14 22:33:58 +0000,2023-10-26 08:30:25 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138771283,https://inaturalist-open-data.s3.amazonaws.com/photos/237235575/medium.jpeg,,"",,2,0,false,,"Елизовский р-н, Камчатский край, Россия",53.2107729905,158.4032523167,112,,,,112,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
139095326,dc877972-6f12-48f8-b1d3-0e2def1d60d6,2022/10/15 10:58,2022-10-15,2022-10-14 22:58:00 +0000,Kamchatka,1755659,olga2019kuryakova,Ольга Курякова,2022-10-17 08:56:42 +0000,2023-10-26 08:30:23 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/139095326,https://inaturalist-open-data.s3.amazonaws.com/photos/237840543/medium.jpeg,,"",,2,0,false,,"Мильково, Камчатский край, Россия, 684300",54.6942333333,158.618035,,,,,,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
139586500,616b259f-e08c-4d96-8cd4-4a0177d83ba1,2022-10-16 01:08:00,2022-10-16,2022-10-15 13:08:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2022-10-22 02:09:39 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/139586500,https://inaturalist-open-data.s3.amazonaws.com/photos/238775730/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683040",53.0258528144,158.6416101828,81,,,,81,,open,false,gps,gps,Spotted Seal,Phoca largha,Ларга,Mammalia,41714
139594835,e9fa3631-dee7-4593-a12e-2bcbb1a25d9a,2022-10-13 14:21:00,2022-10-13,2022-10-13 02:21:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2022-10-22 04:23:16 +0000,2024-03-03 12:31:27 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/139594835,https://inaturalist-open-data.s3.amazonaws.com/photos/238792505/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684025",53.0170644704,157.8357562423,119,,,,119,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
140576717,9d0df3d5-2324-4e0e-b47a-c36bae9f3813,2022/10/29 10:48,2022-10-29,2022-10-28 22:48:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-10-30 21:46:46 +0000,2023-02-11 10:17:57 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/140576717,https://inaturalist-open-data.s3.amazonaws.com/photos/240652607/medium.jpeg,,"",,3,0,false,,"Петропавловск-Камчатский, Камчатский край, Россия",53.0392198565,158.6196207271,40,,,,40,,open,false,,,Spotted Seal,Phoca largha,Ларга,Mammalia,41714
140745306,4ea933b0-e9c2-43c7-a82f-121fb27aa668,2022-11-01 18:03:46+12:00,2022-11-01,2022-11-01 06:03:46 +0000,Kamchatka,4307441,mariya_chetveruhina,Мария Четверухина,2022-11-01 06:04:43 +0000,2024-04-11 16:30:11 +0000,research,,https://www.inaturalist.org/observations/140745306,https://inaturalist-open-data.s3.amazonaws.com/photos/240966557/medium.jpg,,"","",1,0,false,3,"Лихачева улица, Петропавловск-Камчатский, Камчатский край, RU",53.0614754309,158.5862809448,165,,,,165,,open,false,,,Домовая мышь,Mus musculus,Домовая мышь,Mammalia,44705
140762705,e62f5428-0797-4f3a-8fbf-61c55de61922,2022-10-30 11:27:06,2022-10-30,2022-10-29 23:27:06 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2022-11-01 11:23:28 +0000,2023-11-29 04:38:02 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140762705,https://inaturalist-open-data.s3.amazonaws.com/photos/241000129/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 683015",52.9364662337,158.7794599682,43,,,,43,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
140763232,0ea11c47-fef5-464d-8216-098d667aed7d,2022-10-30 13:14:40,2022-10-30,2022-10-30 01:14:40 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2022-11-01 11:32:37 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/140763232,https://inaturalist-open-data.s3.amazonaws.com/photos/241001188/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683015",52.9367539818,158.7725190818,25,,,,25,,open,false,gps,gps,камчатский соболь,Martes zibellina kamtschadalica,камчатский соболь,Mammalia,1268568
141142393,ab471253-07d2-4663-ad96-703ae3cac83a,2022-11-05 21:52:07+12:00,2022-11-05,2022-11-05 09:52:07 +0000,Kamchatka,4307441,mariya_chetveruhina,Мария Четверухина,2022-11-05 09:53:05 +0000,2023-04-18 23:07:30 +0000,research,,https://www.inaturalist.org/observations/141142393,https://inaturalist-open-data.s3.amazonaws.com/photos/241726003/medium.jpg,,"","",2,0,false,3,"Лихачева улица, Петропавловск-Камчатский, Камчатский край, RU",53.0614800673,158.5862819491,165,,,,165,,open,false,,,Northern Red-backed Vole,Clethrionomys rutilus,Красная полёвка,Mammalia,1431272
141882289,fa2933ef-404b-4f7b-bbec-369a2ce68fb3,2022-11-13 10:43:38,2022-11-13,2022-11-12 22:43:38 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2022-11-13 12:59:46 +0000,2023-11-29 04:38:02 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/141882289,https://inaturalist-open-data.s3.amazonaws.com/photos/243160739/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 683015",52.9446044841,158.728249222,24,,,,24,,open,false,gps,gps,Горностай,Mustela erminea,Горностай,Mammalia,41808
141931567,3416b4b8-8d17-4ac6-8c9d-7d9cd55eb841,2003/07/22 8:11 AM,2003-07-22,2003-07-21 19:11:00 +0000,Kamchatka,229868,pfaucher,"",2022-11-13 22:11:30 +0000,2024-03-03 12:31:10 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/141931567,https://inaturalist-open-data.s3.amazonaws.com/photos/243251738/medium.jpeg,,"",035_ka05_25-Edit.tif,3,0,false,,"Ust-Kamchatsky District, Kamchatka Krai, Russia",55.923,160.4,,,,,,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
141931958,7a6e4084-1482-4b7c-ac7d-55153dbf7897,2003/07/22 8:12 AM,2003-07-22,2003-07-21 19:12:00 +0000,Kamchatka,229868,pfaucher,"",2022-11-13 22:14:32 +0000,2022-11-14 05:14:35 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/141931958,https://inaturalist-open-data.s3.amazonaws.com/photos/243252256/medium.jpeg,,"",ka06_07-Edit.tif,1,0,false,,"Ust-Kamchatsky District, Kamchatka Krai, Russia",55.923,160.4,,,,,,,open,false,,,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
142196054,dc5e24b3-8115-47f1-9e82-754cc9162ccc,2022/11/12 13:31,2022-11-12,2022-11-12 01:31:00 +0000,Kamchatka,1755659,olga2019kuryakova,Ольга Курякова,2022-11-17 04:52:33 +0000,2024-01-01 05:49:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/142196054,https://inaturalist-open-data.s3.amazonaws.com/photos/243751185/medium.jpeg,,"",,4,0,false,,"Мильково, Камчатский край, Россия, 684300",54.6857166667,158.6192916667,,,,,,,open,false,,,Якутская белка,Sciurus vulgaris jacutensis,Якутская белка,Mammalia,1262503
144325174,baaa2148-862e-4d59-9a6d-32c5bf12efa1,2022-12-06 14:50:22,2022-12-06,2022-12-06 02:50:22 +0000,Kamchatka,5908871,liliya_movkalenko,Liliya Movkalenko,2022-12-13 23:30:55 +0000,2023-12-05 03:18:39 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/144325174,https://inaturalist-open-data.s3.amazonaws.com/photos/247684432/medium.jpeg,,"",,3,0,false,2,"р-н, Эссо, Камчатский край, Россия, 684350",55.9276445667,158.7027643389,,,,,,,open,false,gps,gps,Домовая мышь,Mus musculus,Домовая мышь,Mammalia,44705
144756816,fa7142e4-3c62-4161-a924-8bb0be985b2c,2021/09/06 12:40,2021-09-06,2021-09-06 00:40:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-12-20 23:05:42 +0000,2023-02-12 00:59:37 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/144756816,https://inaturalist-open-data.s3.amazonaws.com/photos/248518124/medium.jpeg,,"",,2,0,false,,"Елизовский р-н, Камчатский край, Россия",53.2600276455,158.7436008348,161,,,,161,,open,false,,,Arctic Ground Squirrel,Urocitellus parryii,Берингийский суслик,Mammalia,180001
146064583,fd079d42-a27a-4e67-b0c0-e112fbc83c3c,2023-01-07 06:19:56,2023-01-07,2023-01-06 18:19:56 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2023-01-07 20:48:39 +0000,2023-10-27 15:15:19 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/146064583,https://inaturalist-open-data.s3.amazonaws.com/photos/251034977/medium.jpeg,,"",,2,0,false,2,"Местоположение: 53,255627, 158,124319",53.2556269994,158.1243190169,,,,,,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
146088989,c1d2d868-b73d-4dfe-be9f-365fd0d0a8d9,2023-01-07 13:45:00,2023-01-07,2023-01-07 01:45:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2023-01-08 02:53:52 +0000,2025-12-18 18:29:31 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/146088989,https://inaturalist-open-data.s3.amazonaws.com/photos/251085316/medium.jpeg,,"",,4,0,false,2,"Камчатский край, Россия, 684035",52.6985095605,158.1809883937,603,,,,603,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
